"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","quotes","replies","retweets","status","text","views"
"false","false","Hate it or love it The Underdogg’s on top.","https://pbs.twimg.com/profile_images/1465476693355732995/CMlZTio1_normal.jpg","The UnderDogg","1465476494977757185","TheUnderDogg13","4","0","1486021122089005058","Tue Jan 25 17:13:27 +0000 2022","",,,,,,,,"pic.x.com/jnMR0ClJWL","https://x.com/TheUnderDogg13/status/1486024430929121280/photo/1","Right Dr Evil GIF","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1486024425702977541","8","31","16_1486024425702977541","16_1486024425702977541","https://pbs.twimg.com/tweet_video_thumb/FJ9rV4WUcAUy90p.jpg",,,,,,,,,,,,,,,,,,,,,"144","220","144","fit","220","144","fit","220","144","fit","220","144","crop","144","animated_gif","https://t.co/jnMR0ClJWL","55","36",,"0","video/mp4","https://video.twimg.com/tweet_video/FJ9rV4WUcAUy90p.mp4",,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486024430929121280","qme","0",,,"55","36",,"1486024425702977541","https://pbs.twimg.com/tweet_video_thumb/FJ9rV4WUcAUy90p.jpg","144","220","0","video/mp4","https://video.twimg.com/tweet_video/FJ9rV4WUcAUy90p.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/jnMR0ClJWL",
"false","false","","https://pbs.twimg.com/profile_images/1471121856694472707/1_uMEO-P_normal.jpg","Markdoody72","1430117806968877083","Markdoody721","2","0","1486021122089005058","Wed Jan 26 16:51:07 +0000 2022","So why are you asking fully vaccinated, plus booster to test before coming in your country. There is no logic when Omicron is rife in the world and less servere",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486381195785027588","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So why are you asking fully vaccinated, plus booster to test before coming in your country. There is no logic when Omicron is rife in the world and less servere",
"false","false","","https://pbs.twimg.com/profile_images/1490711331002937344/L4TQkiiI_normal.jpg","Rick P","1490711189759750150","RickP98882133","0","0","1486021122089005058","Thu Feb 10 16:59:08 +0000 2022","Are over a million covid vax injuries in the USA and over 3 million covid vax injuries in Europe still in the ""safe"" level? Thats over 4 million people who would very much disagree with the CDC that the covid vaxs are safe!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491819030306430976","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Are over a million covid vax injuries in the USA and over 3 million covid vax injuries in Europe still in the ""safe"" level? Thats over 4 million people who would very much disagree with the CDC that the covid vaxs are safe!",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Burt West","1444326073508917251","uncleburt8","1","0","1486021122089005058","Thu Feb 10 14:20:38 +0000 2022","Did you include “may cause death” in your definition?  Why not?  It’s a fact.  https://t.co/MdO7Ccvbss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"l.facebook.com/l.php?u=https%…","https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.truthforhealth.org%2F2022%2F01%2Fbhakdi-burkhardt-pathology-results-show-93-of-people-who-died-after-being-vaccinated-were-killed-by-the-vaccine%2F&h=AT1R5LiparthXk8SDtvT4Hhn7gQWCIoA3iWXENPACz0SM9hqctS07mCZ6nptfNpp3Al1FxMaRvNaKBG73K8O10DK3s03RtYcLyZNSgYdUaaN28WcLrDHSjtpvthkAenmJmX3KmNVM_rK&s=1","87","110","https://t.co/MdO7Ccvbss","146569971","0","7","CDC","CDCgov",,,,,,"1491779142265622529","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Did you include “may cause death” in your definition?  Why not?  It’s a fact.  https://t.co/MdO7Ccvbss",
"false","false","Iowan, farm kid, Hawkeye, husband, father, libertarian, and Oxford comma enthusiast.  Fight, Fight, Fight!  Bear Down!  Go Cubs Go!  Vote Gold!  ¡Afuera!","https://pbs.twimg.com/profile_images/1509192757453234187/OPadTL8H_normal.jpg","Iowannarock","275593688","Iowannarock","397","0","1486021122089005058","Thu Feb 10 03:09:16 +0000 2022","",,,,,,,,"pic.x.com/xbWEdcxtZL","https://x.com/Iowannarock/status/1491610189488922624/photo/1","You Sit On A Throne Of Lies - Elf GIF","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1491610183465906179","8","31","16_1491610183465906179","16_1491610183465906179","https://pbs.twimg.com/tweet_video_thumb/FLNDjxjXMAMrX0i.jpg",,,,,,,,,,,,,,,,,,,,,"280","498","280","fit","498","280","fit","498","280","fit","498","150","crop","150","animated_gif","https://t.co/xbWEdcxtZL","249","140",,"0","video/mp4","https://video.twimg.com/tweet_video/FLNDjxjXMAMrX0i.mp4",,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491610189488922624","qme","1",,,"249","140",,"1491610183465906179","https://pbs.twimg.com/tweet_video_thumb/FLNDjxjXMAMrX0i.jpg","280","498","0","video/mp4","https://video.twimg.com/tweet_video/FLNDjxjXMAMrX0i.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/xbWEdcxtZL",
"false","false","🥋","https://pbs.twimg.com/profile_images/1995687457208102912/nUB9JO7v_normal.jpg","Jacob 🇺🇸🇱🇧","1379826920800579586","thejacob001","105","0","1486021122089005058","Thu Feb 10 12:30:53 +0000 2022","Hypocrites at CDC",,,,,,,,"pic.x.com/28Lp8otztS","https://x.com/hawkman_g/status/1491751526532063236/photo/1","how to get away with murder dont lie GIF by ABC Network","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1491751502251237380","26","49","16_1491751502251237380","16_1491751502251237380","https://pbs.twimg.com/tweet_video_thumb/FLPEFnDXIAQd-tN.jpg",,,,,,,,,,,,,,,,,,,,,"270","480","270","fit","480","270","fit","480","270","fit","480","150","crop","150","animated_gif","https://t.co/28Lp8otztS","16","9",,"0","video/mp4","https://video.twimg.com/tweet_video/FLPEFnDXIAQd-tN.mp4",,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491751526532063236","en","1",,,"16","9",,"1491751502251237380","https://pbs.twimg.com/tweet_video_thumb/FLPEFnDXIAQd-tN.jpg","270","480","0","video/mp4","https://video.twimg.com/tweet_video/FLPEFnDXIAQd-tN.mp4",,,,,,,"0","0","0","active","@CDCgov Hypocrites at CDC https://t.co/28Lp8otztS",
"false","false","","https://pbs.twimg.com/profile_images/1489063422415323136/xLMQgfME_normal.jpg","F M","1489062898420834304","FM97590152","6","0","1486021122089005058","Thu Feb 10 03:20:46 +0000 2022","this just in the CDC had to be more detailed in their definitions aka ""dumb it down"" because they found out there are a lot of ignorant people in the country lol.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491613084187824135","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov this just in the CDC had to be more detailed in their definitions aka ""dumb it down"" because they found out there are a lot of ignorant people in the country lol.",
"false","false","Likes: most Sports..Enjoy Life..Adventurous & Family😘","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","kate","2353515938","cityattic","55","0","1486021122089005058","Thu Feb 10 13:36:57 +0000 2022","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491768149905182724","und","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov NO",
"false","false","Living in a world that seems to find itself absent even the mere remembrance of what used to known as rational. Man is curious. Such a curious thing indeed.","https://pbs.twimg.com/profile_images/1380757546928111616/iN07VLLb_normal.jpg","AncientOdyssey","1380750573222379525","OdysseyAncient","14","0","1486021122089005058","Thu Feb 10 19:57:48 +0000 2022","How can we POSSIBLY say the vaccines safe when there in no shape form or fashion any long term data to back that up ALSO during the Pfizer trials they unblinded the study mid way gave the vaccine to the placebo group and stated adverse reactions were similar in both well no shit!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491863993366974464","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov How can we POSSIBLY say the vaccines safe when there in no shape form or fashion any long term data to back that up ALSO during the Pfizer trials they unblinded the study mid way gave the vaccine to the placebo group and stated adverse reactions were similar in both well no shit!",
"false","true","Either put on these glasses or start eating that trashcan!","https://pbs.twimg.com/profile_images/1484655783451242498/fJzMEmoQ_normal.jpg","🇨🇦 Mr. Nada 🇮🇪","1039508296087089152","therealNeoNada","25","0","1486021122089005058","Thu Feb 10 03:32:56 +0000 2022","https://t.co/dZbQx49SVB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/therealneonada…","https://x.com/therealneonada/status/1490854393364713472","8","31","https://t.co/dZbQx49SVB","146569971","0","7","CDC","CDCgov",,,,,,"1491616142892351490","qme","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/dZbQx49SVB",
"false","false","","https://pbs.twimg.com/profile_images/1105184456133017600/ka-hN_V4_normal.jpg","Bruce yeager","1105184353980686338","Bruceyeager9","5","0","1486021122089005058","Fri Feb 11 02:28:17 +0000 2022","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491962264710230017","und","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov NO",
"false","false","","https://pbs.twimg.com/profile_images/1474345284876607489/JpTBpTF5_normal.jpg","Mark S","1474344865773367298","MarkAStan","1","0","1486021122089005058","Wed Jan 26 13:32:48 +0000 2022","!!!JUST STOP!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486331286796914688","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov !!!JUST STOP!!!",
"false","false","","https://pbs.twimg.com/profile_images/822353797322113025/1VUXpx3d_normal.jpg","sir.V ant","3408298272","serVant277","39","0","1486021122089005058","Wed Jan 26 05:14:15 +0000 2022","#DefundTheCDC","8","21","DefundTheCDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486205822136987658","qme","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov #DefundTheCDC",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","HoMoX","1480990012359462914","HoMoX7","4","0","1486021122089005058","Sat Feb 12 00:57:23 +0000 2022","So, from now on a vaccine is just anything you inject into a body. You, Sirs, reek of absolute rancid turds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1492301777013772288","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So, from now on a vaccine is just anything you inject into a body. You, Sirs, reek of absolute rancid turds.",
"false","false","","https://pbs.twimg.com/profile_images/1481668957916438533/fNOhBrX3_normal.png","yesno yes","1481668673676795909","yesnoye27736005","2","0","1486021122089005058","Tue Jan 25 23:48:50 +0000 2022","The vaccine is not the cure to Covid, and mandates won’t work.

KELLY ERNBY, BEFORE HER UNVACCINATED DEATH FROM COVID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1486123930033164288","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov The vaccine is not the cure to Covid, and mandates won’t work.

KELLY ERNBY, BEFORE HER UNVACCINATED DEATH FROM COVID",
