"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","quotes","replies","retweets","status","text","views"
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Md. Monirul Islam ","2358794477","monirul98","0","0","1492528962932781060","Sun Feb 13 02:34:54 +0000 2022","We can beat this nasty virus and go back to normal life by getting vaccines ! This vaccine works and we are seeing  from hospital’s admission data .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492688703885660162","en","0",,,,,,,,,,,,,"0","1","0","active","@CDCgov We can beat this nasty virus and go back to normal life by getting vaccines ! This vaccine works and we are seeing  from hospital’s admission data .",
"false","true","Something Great Japan","https://pbs.twimg.com/profile_images/1597706101184925696/1U58jyCi_normal.jpg","Gouta Omiya","1348138756948205568","jGE1xcXM0mEe3cQ","0","0","1492528962932781060","Sun Feb 13 02:57:58 +0000 2022","♯Omicron strains are rampant in Japan  as well.I hope the vaccine reaches the whole world🌎💉✈️🚛🚙👨‍⚕️✨👩‍⚕️",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492694510035681283","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov ♯Omicron strains are rampant in Japan  as well.I hope the vaccine reaches the whole world🌎💉✈️🚛🚙👨‍⚕️✨👩‍⚕️",
"false","true","Odė gyvenimui. 🫠 
Tai memą įmetu, tai kažkokias naujienas įvykius amžiais komentuoju.

Long $ASTS","https://pbs.twimg.com/profile_images/1858149784369954816/mzdrLWIm_normal.jpg","Robokopas","973411708457947138","robokopas","292","0","1492528962932781060","Mon Feb 14 20:49:17 +0000 2022","https://t.co/QgaJF2U4pq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/sunriseon7/sta…","https://x.com/sunriseon7/status/1493324567116677120?t=0k7mAWooH2LH6a44WcOkzw&s=19","8","31","https://t.co/QgaJF2U4pq","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1493326502322126853","qme","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/QgaJF2U4pq",
"false","false","Cal Alumnus, Attorney, Victims Rights Advocate. Offices in Carson City, Reno, and Salt Lake City","https://pbs.twimg.com/profile_images/1269538491320295424/vSz6rJ4y_normal.jpg","Peter Sandoval","1204975531768176640","PSdov","74","0","1492528962932781060","Mon Feb 14 11:38:17 +0000 2022","wow, when will you eliminate these silly mask rules in airplanes. 70,000 people in a stadium yesterday but I need to wear a mask on my flight today that is only 20% full.  #hypocrites #politics #resist",,"180","191","hypocrites","192","201","politics","202","209","resist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1493187840037072898","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov wow, when will you eliminate these silly mask rules in airplanes. 70,000 people in a stadium yesterday but I need to wear a mask on my flight today that is only 20% full.  #hypocrites #politics #resist",
"false","false","""Only a virtuous people are capable of freedom. As nations become corrupt and vicious, they have more need of masters."" - Benjamin Franklin","https://pbs.twimg.com/profile_images/772126146288840704/kcRjq3Bb_normal.jpg","cattlecall","48502645","cattlecall3","314","0","1492528962932781060","Sat Feb 12 16:34:45 +0000 2022","",,,,,,,,,,,,,,"pic.x.com/pst7R92zfB","https://x.com/cattlecall3/status/1492537669879959554/photo/1","I Don'T Believe You April Fools Day GIF","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1492537664188215297","8","31","16_1492537664188215297","16_1492537664188215297","https://pbs.twimg.com/tweet_video_thumb/FLaPGQfUcAEmblp.jpg",,,,,,,,,,,,,,,,,,,,,"240","320","240","fit","320","240","fit","320","240","fit","320","150","crop","150","animated_gif","https://t.co/pst7R92zfB","4","3","0","video/mp4","https://video.twimg.com/tweet_video/FLaPGQfUcAEmblp.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492537669879959554","qme","5",,,"4","3",,"1492537664188215297","https://pbs.twimg.com/tweet_video_thumb/FLaPGQfUcAEmblp.jpg","240","320","0","video/mp4","https://video.twimg.com/tweet_video/FLaPGQfUcAEmblp.mp4","0","0","0","active","@CDCgov https://t.co/pst7R92zfB",
"false","false","","https://pbs.twimg.com/profile_images/822353797322113025/1VUXpx3d_normal.jpg","sir.V ant","3408298272","serVant277","39","0","1492528962932781060","Sat Feb 12 21:11:53 +0000 2022","#FTheCDC 
#DefundTheCDC",,"8","16","FTheCDC","18","31","DefundTheCDC",,,,,,,"pic.x.com/GuyStGGmuJ","https://x.com/serVant277/status/1492607414864072704/photo/1","Go Fuck Yourself Poe GIF by NETFLIX","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1492607408811786240","32","55","16_1492607408811786240","16_1492607408811786240","https://pbs.twimg.com/tweet_video_thumb/FLbOh7dXwAAmSpu.jpg",,,,,,,,,,,,,,,,,,,,,"304","540","304","fit","540","304","fit","540","304","fit","540","150","crop","150","animated_gif","https://t.co/GuyStGGmuJ","135","76","0","video/mp4","https://video.twimg.com/tweet_video/FLbOh7dXwAAmSpu.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492607414864072704","qme","4",,,"135","76",,"1492607408811786240","https://pbs.twimg.com/tweet_video_thumb/FLbOh7dXwAAmSpu.jpg","304","540","0","video/mp4","https://video.twimg.com/tweet_video/FLbOh7dXwAAmSpu.mp4","0","0","0","active","@CDCgov #FTheCDC 
#DefundTheCDC https://t.co/GuyStGGmuJ",
"false","false","","https://pbs.twimg.com/profile_images/1488973597934718981/EbtALKK1_normal.jpg","Sylvester Huggins","1488973087726997504","SylvesterHuggi3","2","0","1492528962932781060","Sun Feb 13 00:14:20 +0000 2022","I hope u realize u blew ur wad with Covid. We will NEVER again trust the CDC so don’t even THINK about EVER shutting down the economy again. Uve cried wolf and we r not falling for it. SHAME ON ALL OF YOU!!!!  I hope ur sued and we find out the truth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492653327510749184","en","2",,,,,,,,,,,,,"0","0","0","active","@CDCgov I hope u realize u blew ur wad with Covid. We will NEVER again trust the CDC so don’t even THINK about EVER shutting down the economy again. Uve cried wolf and we r not falling for it. SHAME ON ALL OF YOU!!!!  I hope ur sued and we find out the truth",
"false","false","Work hard and hope I take care of great people","https://pbs.twimg.com/profile_images/1403817600388304900/AMukDi9F_normal.jpg","Tony Scatena","19677839","ajscat13","122","0","1492528962932781060","Sat Feb 12 18:27:52 +0000 2022","End your stupid mask mandate…how can anyone trust anything you say when you support a completely unscientific mandate such as wearing masks…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492566139511226370","en","1",,,,,,,,,,,,,"0","0","0","active","@CDCgov End your stupid mask mandate…how can anyone trust anything you say when you support a completely unscientific mandate such as wearing masks…",
"false","false","millinmaking","https://pbs.twimg.com/profile_images/1461876560554774529/2R0tByed_normal.jpg","sam","944783924382879744","Ev3R357","127","0","1492528962932781060","Sat Feb 12 17:22:32 +0000 2022","See there is Vaccine called Covaxin and it works against omicron variants and it’s cheap. Why not approve this?  Have some decency @US_FDA  @CDCgov  . #COVAXIN",,"159","167","COVAXIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","208120290","139","146","U.S. FDA","US_FDA","146569971","148","155","CDC","CDCgov","1492549697172656134","en","1",,,,,,,,,,,,,"0","1","0","active","@CDCgov See there is Vaccine called Covaxin and it works against omicron variants and it’s cheap. Why not approve this?  Have some decency @US_FDA  @CDCgov  . #COVAXIN",
"false","false","Right","https://pbs.twimg.com/profile_images/1491133717502255104/cWFFyQd6_normal.jpg","Fred & Ethel Mertz","1490894951428673537","EthelMe66632531","8","0","1492528962932781060","Mon Feb 14 01:14:26 +0000 2022","",,,,,,,,,,,,,,"pic.x.com/YNWhCARJER","https://x.com/EthelMe66632531/status/1493030840980295681/photo/1",,"Available","274","274","484","472","326","326","1002","182","160","160","283","276","191","191","587","106","274","274","484","472","326","326","1002","182","90","90","160","156","108","108","332","60","1493030835246690307","8","31","3_1493030835246690307","3_1493030835246690307","https://pbs.twimg.com/media/FLhPol2VcAMqwaH.jpg","1147","2048","0","389","1536","1536","512","0","1536","1347","701","0","1536","768","1280","0","1536","2048","0","0","1536","2048","1536","fit","2048","900","fit","1200","510","fit","680","150","crop","150","photo","https://t.co/YNWhCARJER",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1493030840980295681","qme","0","1493030835246690307","https://pbs.twimg.com/media/FLhPol2VcAMqwaH.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/YNWhCARJER",
"false","false","","https://pbs.twimg.com/profile_images/1483289551489671172/e7muMM5H_normal.jpg","Lisa","1456706890587680776","Lisa56476085","7","0","1492528962932781060","Sun Feb 13 04:47:15 +0000 2022","It's a common cold ffs😂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492722009545056260","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov It's a common cold ffs😂",
"false","false","Houston Texas","https://pbs.twimg.com/profile_images/1419362743958876172/SO8Q7sQn_normal.jpg","Thomas Funk","2900958660","Tommy_Funk63","7","0","1492528962932781060","Mon Feb 14 17:42:11 +0000 2022","ALL DATA ON COVID-19 OR ANY OTHER SICKNESS IS FRAUDULENT AND WORTHLESS. THE RODENTS CDC, FDA AND W.H.O. HAVE ZERO CREDIBILITY!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1493279417719824390","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov ALL DATA ON COVID-19 OR ANY OTHER SICKNESS IS FRAUDULENT AND WORTHLESS. THE RODENTS CDC, FDA AND W.H.O. HAVE ZERO CREDIBILITY!",
"false","false","Father, husband, brother, son, human.","https://pbs.twimg.com/profile_images/1462072423214321667/DzlMpnPT_normal.jpg","Loscuartosmios19","1462052197999386626","SibVA19","3","0","1492528962932781060","Sat Feb 12 17:51:36 +0000 2022","Did you know #COVAXIN has proven to be more than 90% effective against omicron? Also, the data is available for everyone to see for themselves. Unlike other vaccines… #Covaxin4Kids #IchooseCOVAXIN #OCGN",,"21","29","COVAXIN","175","188","Covaxin4Kids","189","204","IchooseCOVAXIN","205","210","OCGN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492557010587422720","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Did you know #COVAXIN has proven to be more than 90% effective against omicron? Also, the data is available for everyone to see for themselves. Unlike other vaccines… #Covaxin4Kids #IchooseCOVAXIN #OCGN",
"false","true","","https://pbs.twimg.com/profile_images/1797223001340993536/UblvXJlQ_normal.jpg","Agustin","1458990770615201793","Agustin2948","276","0","1492528962932781060","Sat Feb 12 21:25:26 +0000 2022","You all sound ignorant now #IchooseCOVAXIN @US_FDA when you say that we have plenty of vaccine it means nothing to us.  The science is out.",,"35","50","IchooseCOVAXIN",,,,,,,,,,"pic.x.com/dJUpSzLiGS","https://x.com/Agustin2948/status/1492610823851814917/photo/1","Season 4 Wow GIF by The Office","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1492610816725635080","148","171","16_1492610816725635080","16_1492610816725635080","https://pbs.twimg.com/tweet_video_thumb/FLbRoS7WUAgOWeA.jpg",,,,,,,,,,,,,,,,,,,,,"400","480","400","fit","480","400","fit","480","400","fit","480","150","crop","150","animated_gif","https://t.co/dJUpSzLiGS","6","5","0","video/mp4","https://video.twimg.com/tweet_video/FLbRoS7WUAgOWeA.mp4",,,,,,"146569971","0","7","CDC","CDCgov","208120290","51","58","U.S. FDA","US_FDA",,,,,,"1492610823851814917","en","0",,,"6","5",,"1492610816725635080","https://pbs.twimg.com/tweet_video_thumb/FLbRoS7WUAgOWeA.jpg","400","480","0","video/mp4","https://video.twimg.com/tweet_video/FLbRoS7WUAgOWeA.mp4","0","0","0","active","@CDCgov You all sound ignorant now #IchooseCOVAXIN @US_FDA when you say that we have plenty of vaccine it means nothing to us.  The science is out. https://t.co/dJUpSzLiGS",
,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active",,
"false","false","Herbal Practitioner","https://pbs.twimg.com/profile_images/1589190956909096961/hcHNNhz__normal.jpg","Olivia Armour","1423728206390218752","OliviaArmour5","0","0","1492528962932781060","Mon Feb 14 04:21:37 +0000 2022","People are still getting sick even after those guidelines are followed.  I have a solution see testimonies https://t.co/vZzkEpcQ9R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"harvesters.store","http://www.harvesters.store","115","138","https://t.co/vZzkEpcQ9R","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1493077947120422913","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov People are still getting sick even after those guidelines are followed.  I have a solution see testimonies https://t.co/vZzkEpcQ9R",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Nan","899017655239270400","Nan6135237","132","0","1492528962932781060","Mon Feb 14 03:19:56 +0000 2022","Is it to early to talk about natural immunity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1493062423527530501","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Is it to early to talk about natural immunity",
"false","false","","https://pbs.twimg.com/profile_images/1303830477229363202/AdYW0V2e_normal.jpg","Yordan Popov","119183070","yordanpopovbg","28","0","1492528962932781060","Sun Feb 13 01:56:52 +0000 2022","Unmask all children right now! Shame on all of you for failing every student in the last 2 years. You are a disgrace.

https://t.co/MFcTDmrV1z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yahoo.com/news/commentar…","https://www.yahoo.com/news/commentary-mask-mandates-schools-more-164117823.html","127","150","https://t.co/MFcTDmrV1z","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1492679131330330628","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Unmask all children right now! Shame on all of you for failing every student in the last 2 years. You are a disgrace.

https://t.co/MFcTDmrV1z",
