"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","Retired Industrial Engineer.
Hobby farmer.
US Marine Veteran","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","John W. Ruley","965360875","JohnWRuley","8","0","1341464783594401792","Tue Dec 22 23:30:58 +0000 2020","Six feet apart. So we should not be having sex during the holidays? Bummer.☹️",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341526677298552832","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Six feet apart. So we should not be having sex during the holidays? Bummer.☹️",
"false","false","7 accounts suspended past 6 weeks. #MAGA #Trump2020 #1A #2A #BillOfRights #USConstitution #BlueLivesMatter #IndividualLiberty #Freedom #SCREWYOURMASK #American","https://pbs.twimg.com/profile_images/1347706352760664064/SB9ZvBVi_normal.jpg","Alpha Nathan Hale PhD","1326312460610101249","bidenski","34","0","1341464783594401792","Wed Dec 23 00:12:09 +0000 2020","",,,,,,,,,,,,,"pic.x.com/pYvd6X5kgE","https://x.com/bidenski/status/1341537040735870989/photo/1",,"Available","460","460","50","220","525","525","324","275","460","460","50","220","525","525","324","275","460","460","50","220","525","525","324","275","325","325","35","155","371","371","229","194","1341537038911344642","8","31","3_1341537038911344642","3_1341537038911344642","https://pbs.twimg.com/media/Ep4Y1EFXEAIbpuS.jpg","530","946","0","0","946","946","0","0","960","842","104","0","960","480","360","0","960","946","0","0","960","946","960","fit","946","960","fit","946","680","fit","670","150","crop","150","photo","https://t.co/pYvd6X5kgE",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341537040735870989","qme","0","1341537038911344642","https://pbs.twimg.com/media/Ep4Y1EFXEAIbpuS.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/pYvd6X5kgE",
"false","false","7 accounts suspended past 6 weeks. #MAGA #Trump2020 #1A #2A #BillOfRights #USConstitution #BlueLivesMatter #IndividualLiberty #Freedom #SCREWYOURMASK #American","https://pbs.twimg.com/profile_images/1347706352760664064/SB9ZvBVi_normal.jpg","Alpha Nathan Hale PhD","1326312460610101249","bidenski","34","0","1341464783594401792","Wed Dec 23 00:11:32 +0000 2020","",,,,,,,,,,,,,"pic.x.com/MGEbWmCgI5","https://x.com/bidenski/status/1341536883168452611/photo/1",,"Available","145","145","331","274",,,,,"145","145","331","274",,,,,"145","145","331","274",,,,,"145","145","331","274",,,,,"1341536880995790848","8","31","3_1341536880995790848","3_1341536880995790848","https://pbs.twimg.com/media/Ep4Yr3zW8AAhZRM.jpg","375","669","0","0","577","577","63","0","577","506","98","0","577","289","207","0","577","669","0","0","577","669","577","fit","669","577","fit","669","577","fit","669","150","crop","150","photo","https://t.co/MGEbWmCgI5",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341536883168452611","qme","0","1341536880995790848","https://pbs.twimg.com/media/Ep4Yr3zW8AAhZRM.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/MGEbWmCgI5",
"false","false","@RutgersIFH translating New Jersey health information into Urdu. Follow here and #IFHTranslates for the latest updates!","https://pbs.twimg.com/profile_images/1491550512231157761/mw2bZ857_normal.jpg","Institute for Health | Urdu","1242226892020875270","IFH_Urdu","57","0","1341464783594401792","Tue Dec 22 21:36:39 +0000 2020","چھٹیوں کے دوران، اپنے پیاروں کی حفاظت کریں۔ گھر میں رہیں اور ان لوگوں کے لئے قریبی رابطے کو محدود کریں جن کے ساتھ آپ نہیں رہتے ہیں۔ کم از کم 6 فٹ کے فاصلے پر ریں۔ اپنے ہاتھوں کو 20 سیکنڈ تک صابن اور پانی سے دھوئے۔ بیرونی محفلیں کریں۔ مزید جانیں: https://t.co/YsIxcv8CjW۔",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bit.ly/3n6X3x4","https://bit.ly/3n6X3x4","254","277","https://t.co/YsIxcv8CjW","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341497908944924674","ur","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov چھٹیوں کے دوران، اپنے پیاروں کی حفاظت کریں۔ گھر میں رہیں اور ان لوگوں کے لئے قریبی رابطے کو محدود کریں جن کے ساتھ آپ نہیں رہتے ہیں۔ کم از کم 6 فٹ کے فاصلے پر ریں۔ اپنے ہاتھوں کو 20 سیکنڈ تک صابن اور پانی سے دھوئے۔ بیرونی محفلیں کریں۔ مزید جانیں: https://t.co/YsIxcv8CjW۔",
"false","false","","https://pbs.twimg.com/profile_images/1349223614197981184/SffKiu9c_normal.jpg","Allen","763120114258640898","p0thead42","87","0","1341464783594401792","Wed Dec 23 04:16:15 +0000 2020","Nah you don't control me",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341598468381552641","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Nah you don't control me",
"false","true","Medical Freedom. Oppose Draconian Medical Mandate Bills 🇺🇸 1A","https://pbs.twimg.com/profile_images/1218840807450517507/8kCGvOUc_normal.jpg","BodyAutonomy","1218840266167156736","BodyAutonomy","2637","0","1341464783594401792","Tue Dec 22 19:30:44 +0000 2020","You
Are
Shameful

Sounds more like a page our of a CCP playbook.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341466219929583618","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You
Are
Shameful

Sounds more like a page our of a CCP playbook.",
"false","true","@fdandt is for everyone who loves to eat, drink & explore beyond their backyard. Saper's fervor for eating, drinking & travel deliver memorable guests & stories","https://pbs.twimg.com/profile_images/695896120510119937/hJWdzz4C_normal.jpg","Food, Drink, Travel","2834421968","FDandT","1832","0","1341464783594401792","Tue Dec 22 20:47:28 +0000 2020","Did you know before boarding an #airplane in @Canada #passengers have to be #tested ( nose test) for #Covid19 two days prior to flight and bring the test with them or they can’t board. Smart! Footsteps to follow @CDCgov.","40","49","airplane","61","72","passengers","84","91","tested","109","117","Covid19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","2459609448","53","60","Canada","Canada","146569971","220","227","CDC","CDCgov","1341485528282091521","en","2",,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov Did you know before boarding an #airplane in @Canada #passengers have to be #tested ( nose test) for #Covid19 two days prior to flight and bring the test with them or they can’t board. Smart! Footsteps to follow @CDCgov.",
"false","false","Hockey, NASCAR, baseball, and other sports. Texas raised intelligent conservative. #JeepMafia & Corvette enthusiast. #badassbluecrew #32","https://pbs.twimg.com/profile_images/618274903431622656/CA_tib7P_normal.jpg","Goaliegeorge","479963542","Goaliegeorge","273","0","1341464783594401792","Wed Dec 23 00:20:51 +0000 2020","🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341539231257288704","qme","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻",
"false","false","","https://pbs.twimg.com/profile_images/885580414164713472/baB5_5PD_normal.jpg","Jan W","4685072792","gran4702","1175","0","1341464783594401792","Wed Dec 23 06:51:04 +0000 2020","No just no but HELL no! I WILL be with my family and friends, we WON'T wear masks that obviously don't work or do any anything to stop the spread. We WILL celebrate the birth of Jesus. Idiotic mandates will never come between Americans and our God!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341637431540461569","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No just no but HELL no! I WILL be with my family and friends, we WON'T wear masks that obviously don't work or do any anything to stop the spread. We WILL celebrate the birth of Jesus. Idiotic mandates will never come between Americans and our God!",
"false","false","","https://pbs.twimg.com/profile_images/851083300466765825/5mVdBE_Q_normal.jpg","kathy mccabe","26299310","buck54","133","0","1341464783594401792","Tue Dec 22 20:10:24 +0000 2020","No way",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341476202058551302","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No way",
"false","false","Retired DVM. I prefer to think about each issue, rather than have a label tell me how to think and feel. Carnivore with results. No rude people who believe FDA.","https://pbs.twimg.com/profile_images/1764410142/IMG000002_normal.jpg","Scott Reeves","467574575","zygmoscott","109","0","1341464783594401792","Tue Dec 22 23:43:36 +0000 2020","if we all ignored the CDC, we would be over this virus fake-demic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341529854404079617","en","7",,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov if we all ignored the CDC, we would be over this virus fake-demic.",
"false","false","Army medic 70s","https://pbs.twimg.com/profile_images/1214931922327130113/Twfe9wZF_normal.jpg","James G.","3242951324","arthurwillimas","480","0","1341464783594401792","Tue Dec 22 23:31:41 +0000 2020","Nancy’s one of people that needs a saline tracking micro chip injection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341526855166386178","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Nancy’s one of people that needs a saline tracking micro chip injection.",
"false","false","Christian, Conservative, Patriot
Jesus Christ is My Savior, America is my Country","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","whisperer","703915488804532226","Lightwhisper111","921","0","1341464783594401792","Tue Dec 22 23:49:28 +0000 2020","Pound sand. Take your masks and shove them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341531333328330753","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Pound sand. Take your masks and shove them.",
"false","false","Chief Life Officer, Conservative, Lutheran, MAGA,Patriot, Wine-lover, Bitcoin owner, Dogecoin sceptic, HR professional, Wife and Mother 3 sons","https://pbs.twimg.com/profile_images/1423851277415587840/frT4E3Vw_normal.jpg","Laura","3371012892","llsch1","1054","0","1341464783594401792","Wed Dec 23 01:06:18 +0000 2020","No thanks.  No longer following ur BS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341550667652063232","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No thanks.  No longer following ur BS.",
"false","false","realist. constitutionalist. U.S Army retired","https://pbs.twimg.com/profile_images/1522213323659378697/ouZwmJQ0_normal.jpg","hjkhjk","2553730969","khuskey54","697","0","1341464783594401792","Wed Dec 23 00:02:11 +0000 2020","Nope",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341534530742722563","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Nope",
"true","false","Used to be a Democrat.
 Then I grew up...","https://pbs.twimg.com/profile_images/1974355884/DX-1280L-thumb_1__normal.gif","Bill R","498339075","billyrr3","1736","0","1341464783594401792","Wed Dec 23 00:00:10 +0000 2020","We all know this is BS, CCP propaganda. Can't wait for the perp walks start with you seditious, treasonous traitors!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341534023542173696","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov We all know this is BS, CCP propaganda. Can't wait for the perp walks start with you seditious, treasonous traitors!",
"true","false","Texas A&M Graduate, Ex - Merchant Marine Deck Officer, Air Force Veteran","https://pbs.twimg.com/profile_images/1588141094696407040/XX-avYOm_normal.jpg","david","51325427","david_sandiego","1036","0","1341464783594401792","Tue Dec 22 23:47:50 +0000 2020","F*ck You!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341530919543304192","en","0",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov F*ck You!",
"false","false","","https://pbs.twimg.com/profile_images/1450526467004190722/OlWlYccz_normal.jpg","sunsetview","1341151184581767171","sunsetview19","12","0","1341464783594401792","Tue Dec 22 20:41:33 +0000 2020","go to hell ... i’m living my life",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341484042005438466","en","2",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov go to hell ... i’m living my life",
"true","false","Retired Army Nurse  
A coward dies a thousand deaths-a brave man just once
Pronoun: filly/colt/mare/gelding/Stallion","https://pbs.twimg.com/profile_images/1361798464326299654/FT1BekRM_normal.jpg","Blacks Cats Matter","823166629487976451","equinenduro","380","0","1341464783594401792","Tue Dec 22 23:35:48 +0000 2020","since we know with obesity dramatically increases risk and severity, when will the CDC start recommending weight loss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341527890333077504","en","1",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","1","0","0","active","@CDCgov since we know with obesity dramatically increases risk and severity, when will the CDC start recommending weight loss",
"false","false","Photographer, Realist, and I Use Dad Jokes More Than Someone Who Isn't A Dad Should.","https://pbs.twimg.com/profile_images/521131337063743488/AcbTnk7X_normal.jpeg","Adrian Sloan 🇺🇸","365891846","diversedesigns_","231","0","1341464783594401792","Tue Dec 22 23:49:04 +0000 2020","......... I'm gonna be protesting, or having a dinner with health care professionals, so the guidelines are not required. Get with the program.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341531232535011328","en","3",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","1","0","0","active","@CDCgov ......... I'm gonna be protesting, or having a dinner with health care professionals, so the guidelines are not required. Get with the program.",
"true","false","Sm Biz owner/much more. Must start running US as it was set up, stop running by exec order.  If U follow me, I post a lot of shit not sure you want a return 🤭","https://pbs.twimg.com/profile_images/1891292345452183552/t65eHklx_normal.jpg","Average American","2806345106","ILND1","1933","0","1341464783594401792","Wed Dec 23 01:01:46 +0000 2020","During the holidays, Celebrate the Birth of Jesus with loved ones.

Don't celebrate this Christmas so we have next Christmas is the biggest, boldest propaganda to test what we will comply with.

We don't know who we love will be tomorrow, let alone next year.

Love one another 🎄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341549525048193026","en","1",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","1","0","active","@CDCgov During the holidays, Celebrate the Birth of Jesus with loved ones.

Don't celebrate this Christmas so we have next Christmas is the biggest, boldest propaganda to test what we will comply with.

We don't know who we love will be tomorrow, let alone next year.

Love one another 🎄",
"false","false","","https://pbs.twimg.com/profile_images/666955830189817859/G_7Ini5a_normal.png","LasVegasSunRise","4273326312","LasVegasSunRise","81","0","1341464783594401792","Tue Dec 22 22:21:40 +0000 2020","Hey @cdcgov read my lips.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","160946337","8","16","The FAA ✈️","FAANews","146569971","21","28","CDC","cdcgov","1341509237831127040","en","0",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov @FAANews Hey @cdcgov read my lips.",
"false","false","I love America and ALL American people. Cancel your cable, tv is poison.","https://pbs.twimg.com/profile_images/1352684038239227904/EpMEHKC-_normal.jpg","Iron Worker Jimmy","1335242359521632261","WorkerJimmy","61","0","1341464783594401792","Wed Dec 23 14:15:48 +0000 2020","Your tyranny doesn’t apply to me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341749353057316865","en","0",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov Your tyranny doesn’t apply to me.",
"false","false","I am not. Others are to be helped","https://pbs.twimg.com/profile_images/1374549326597345281/aeU9Dodf_normal.jpg","Frank Youtzy","1317649766621368320","FYoutzy","0","0","1341464783594401792","Thu Dec 24 19:35:46 +0000 2020","Most cases have been transmitted by family members of same house.  Your own CDC page says so. What your page does Not have is one verified case transmitted in a bar/restaurant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1342192262776840192","en","0",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov Most cases have been transmitted by family members of same house.  Your own CDC page says so. What your page does Not have is one verified case transmitted in a bar/restaurant.",
"false","false","Dementia joe is not my president.","https://pbs.twimg.com/profile_images/1308252265560420352/jwUOKrpA_normal.jpg","President javier🎧","2710681346","javierchavez851","446","0","1341464783594401792","Wed Dec 23 00:00:29 +0000 2020","It's a hell NO for me. I'll be together with family and friends with NO mask.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341534103624007680","en","3",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov It's a hell NO for me. I'll be together with family and friends with NO mask.",
"false","false","","https://pbs.twimg.com/profile_images/1441725692065075200/m8ZpsRgl_normal.jpg","Bitconemaxi","1382741959","bitconemaxi","233","0","1341464783594401792","Wed Dec 23 00:27:26 +0000 2020","Wear a buttplug.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341540885616615425","en","0",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov Wear a buttplug.",
"false","false","","https://pbs.twimg.com/profile_images/1348470987336142860/mage0kQr_normal.jpg","notanonymous","1289006530369654787","ModersonSusan","97","0","1341464783594401792","Tue Dec 22 23:31:55 +0000 2020","What date did you downgrade coronavirus from a pandemic to an epidemic?  The news isn't covering it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341526914029285386","en","0",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov What date did you downgrade coronavirus from a pandemic to an epidemic?  The news isn't covering it.",
"false","true","","https://pbs.twimg.com/profile_images/1478092662590918660/Z6-Z4QrR_normal.jpg","O'Conner","237365562","oconner214","214","0","1341464783594401792","Tue Dec 22 23:47:13 +0000 2020","No thanks, my body my choice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1341530766707204096","en","1",,,,,,,,,,,,,"Guam","GU","Maina, GU","https://api.twitter.com/1.1/geo/id/001ac9e5523e29dc.json","Maina","city","0","0","0","active","@CDCgov No thanks, my body my choice",
