row_id,cdc_post_id,created_at,comment_id,lang,text,period,label
3763,1341137221068468224,Wed Dec 23 01:37:40 +0000 2020,1341558558933061638,en,"@CDCgov Cripes almighty, you are making these people think that masks are shields.  They are not.  I'm seeing 20 people crowd onto an elevator thinking they're safe because they have a mask on.  Highlight distance. No wonder numbers are going up.",period_1,critical
3832,1257340333031120900,Tue May 05 00:56:33 +0000 2020,1257474228166832129,en,"@CDCgov @FLOTUS But Fauci said we can hook up. Was he wrong, ya think?",period_1,critical
2238,1423346832730738691,Thu Aug 05 23:47:16 +0000 2021,1423430435539988485,en,@CDCgov To bad you reccomend immunized persons didn't need masks indoors anymore. Now some people don't want to go back to wearing them.,period_2,neutral
3816,1257340333031120900,Tue May 05 13:18:11 +0000 2020,1257660866025177089,en,@CDCgov When you are a critical essential employee staying home isn’t an option even if you have a positive testing family member and I am asymptomatic! I’m using my unearned personal time off to keep my coworkers from being in contact with me.,period_1,neutral
524,1486021122089005058,Tue Jan 25 17:17:58 +0000 2022,1486025565434007563,en,"@CDCgov So is this the new norm, changing the narrative daily and just hoping nobody notices?",period_3,critical
993,1533906075195424774,Thu Jun 09 20:20:41 +0000 2022,1534993909742551044,en,@CDCgov 85 million cases of COVID. What's the overlap with fully vaccinated? The pandemic is over? Herd immunity?,period_3,neutral
3202,1336785273548632064,Wed Dec 09 22:26:12 +0000 2020,1336799332859834368,en,@CDCgov Is there any correlation between covid deaths/hospitalizations and mask mandates or compliance?,period_1,neutral
2478,1454537846845476871,Mon Nov 01 14:28:59 +0000 2021,1455180071577268228,en,"@CDCgov You are so far from being correct, it's shameful! The entire CDC needs to be held accountable for focusing on the wrong things. Wash your hands and focus on hand hygiene and this whole thing would have been over by now! Fire the leadership!",period_2,critical
3655,1253085285161803777,Sat Apr 25 13:17:28 +0000 2020,1254036807089393664,en,"@CDCgov @realDonaldTrump during a time of crisis what kind of president tells Americans to kill themselves by injecting chemicals into their body!!!!!!!!!
Nothing presidential about this loser time for a new Commander in Chief!!!!!",period_1,neutral
635,1521233097907396610,Tue May 03 14:20:47 +0000 2022,1521494985090211840,en,@CDCgov Hi! Will there be any waiver to the requirement of negative COVID-19 test in the last 24h before entering to the US to those with full vaccine scheme?,period_3,neutral
257,1583157385379528704,Fri Oct 21 16:07:11 +0000 2022,1583490089543700480,en,@CDCgov @CDCMMWR LOL no,period_3,neutral
897,1606367310792499201,Sat Dec 24 05:57:12 +0000 2022,1606529403995185152,en,@CDCgov All Lies. CDC needs to eliminated.  That's the first thing to go. Nothing but a propaganda machine.,period_3,critical
390,1498387536032399361,Sun Jun 11 12:47:30 +0000 2023,1667876208225255424,en,@CDCgov Literally no one believes you anymore. https://t.co/QHx5MHACZl,period_3,critical
2539,1454537846845476871,Sun Oct 31 04:28:36 +0000 2021,1454666593640669187,en,"@CDCgov Too bad with the mixed messages.

I still enjoy Dr Faucis white lie.

Don't wear masks so Healthcare workers can have some.

Now they are yesterday news and being thrown out the door for being unvaccinated.",period_2,critical
87,1482128870287544324,Sun Jan 16 18:52:40 +0000 2022,1482787908562137090,en,"@CDCgov Fuck masks, fuck vaccines, fuck all this theater.",period_3,critical
2205,1359981552361496580,Thu Feb 11 22:08:56 +0000 2021,1359987814104973313,en,@CDCgov Get to fuck,period_2,critical
2911,1238841061277040640,Sun Mar 15 01:49:50 +0000 2020,1239005854751432704,en,@CDCgov @SenRickScott @HealthyFla 2 new cases in Duval according to @ActionNewsJax Can we maybe shuffle some people around or put some of these smart young displaced college kids to work on getting info out as fast as possible?,period_1,neutral
104,1482128870287544324,Sat Jan 22 14:24:22 +0000 2022,1484894713404485632,en,"@CDCgov Wrong. 

Go away.",period_3,critical
3669,1253085285161803777,Sat Apr 25 14:49:33 +0000 2020,1254059981537771527,en,@CDCgov @realDonaldTrump It’s still your fault!,period_1,critical
559,1486021122089005058,Fri Feb 11 02:15:33 +0000 2022,1491959058928001028,en,@CDCgov IMPEACH NOW!,period_3,neutral
1375,1598048746411069442,Wed Nov 30 23:12:29 +0000 2022,1598092635109228544,en,@CDCgov You're just in the pocket of big pharma. It's sickening.,period_3,critical
1097,1569355240100569089,Mon Sep 12 16:16:35 +0000 2022,1569359328519258113,en,@CDCgov Defund the CDC! Nothing but paid off assholes!,period_3,critical
1599,1505218795937447939,Sat Mar 19 21:42:08 +0000 2022,1505298602675122177,en,@CDCgov Why is it OK for CDC to blame inflated Covid deaths on coding error?   How are we supposed to trust the CDC?,period_3,critical
1300,1493661419274919936,Sat Feb 19 00:27:52 +0000 2022,1494831061502734347,en,@CDCgov @CDCMMWR A good way to scare us,period_3,critical
546,1486021122089005058,Thu Feb 10 15:52:20 +0000 2022,1491802222069305348,en,@CDCgov Court order on Pfizer to release data. We are seeing the reports. No gag order for 75 years. FDA CDC scrambling now.,period_3,neutral
2408,1462905695376920589,Mon Nov 22 22:11:59 +0000 2021,1462906731965603850,en,"@CDCgov Watch now as the number of ""fully vaccinated"" crumbles because many got it as ""doing their part"" but now feel disillusioned by the vaccine.",period_2,critical
3536,1298728989796827137,Thu Aug 27 13:26:40 +0000 2020,1298975219751813120,en,@CDCgov Trump's policies are killing people and you sit by and do his bidding.,period_1,critical
560,1486021122089005058,Fri Feb 11 02:15:16 +0000 2022,1491958987448717314,en,@CDCgov Can you shut the FUCK up. Those injections are killing people; our brains are mush. Stop it. We have had enough of you. Sincerely --- Everybody,period_3,critical
2453,1454537846845476871,Sat Oct 30 23:50:13 +0000 2021,1454596533517791234,en,@CDCgov That train has long gone when you CDC Director  Wollensky  got rid if the masks in May when she reopened everywhere!,period_2,neutral
2262,1423346832730738691,Fri Aug 06 03:11:54 +0000 2021,1423481933238087686,en,@CDCgov Mask up! https://t.co/3fk1kRcsqg,period_2,neutral
2449,1454537846845476871,Sat Oct 30 20:20:01 +0000 2021,1454543634389340164,en,@CDCgov If by best you mean completely useless then sure.,period_2,critical
1801,1492528962932781060,Sat Feb 12 19:14:17 +0000 2022,1492577817829195783,en,@CDCgov My son caught covid twice and he is fine,period_3,neutral
1200,1557099396654718976,Tue Aug 09 21:25:54 +0000 2022,1557115983441035264,en,"@CDCgov Wow

You all are psychopathic!!!",period_3,critical
2296,1423346832730738691,Fri Aug 06 17:04:59 +0000 2021,1423691585766711305,en,@CDCgov I'll just say Germany and China think about those two and what they've done to people,period_2,neutral
962,1533906075195424774,Tue Jun 07 13:08:15 +0000 2022,1534160307723059204,en,@CDCgov Nice try.,period_3,critical
1222,1557099396654718976,Tue Aug 09 20:34:47 +0000 2022,1557103118504042498,en,"@CDCgov More than 3,500 views and only a handful of likes. People are so done with this covid hysteria",period_3,critical
2376,1462905695376920589,Mon Nov 29 19:25:06 +0000 2021,1465401452503969794,en,@CDCgov Countries with the best performance against covid-19 (population death rate &lt;20 per million) use either quarantine strategy or doing nothing strategy (voluntary reverse quarantine). https://t.co/qaUjGLx8qX,period_2,supportive
3105,1296191629968187395,Wed Aug 26 18:56:27 +0000 2020,1298695821945266177,en,"@CDCgov Shame on you for cowering under political pressure. Disgusting. Hope it was worth ruining the integrity of the CDC. We have the rest of the world to compare notes about what works and what doesn't,  and testing is key.",period_1,critical
3795,1257340333031120900,Mon May 04 16:09:12 +0000 2020,1257341516760133632,en,@CDCgov @CDCgov is telling us to stay home @GovParsonMO @mikeparson @FirstLadyTeresa,period_1,neutral
3846,1257340333031120900,Mon May 04 23:57:16 +0000 2020,1257459309572698118,en,"@CDCgov @FLOTUS HAVE YOU REALIZED THAT EVERYTHING IS ANTI-SOCIAL BEHAVIOR &amp; THE EXTRA HAND WASHES IS SUSPECT....BUT WE SEE THE VALUE!
HOWEVER LETS NOT MAKE UP REASONS TO STEAL PEOPLES RIGHTS~LET THEM DECIDE!
JUST MAKE THE CONSEQUENCES UNDESIREABLE IF ITS ILLEGAL!
⌚ TIME FOR US TO GO TO CHURCH💒",period_1,critical
568,1486021122089005058,Fri Feb 11 00:52:55 +0000 2022,1491938264315568130,en,"@CDCgov I'll take my chances, thanks for caring tho...",period_3,critical
1705,1582106696926666752,Tue Oct 18 06:02:45 +0000 2022,1582250812528799744,en,"@CDCgov Every person I know that got boosted got covid, and how is that? I know how but this site probably won't print it because it's the truth.",period_3,critical
2988,1245463960712810502,Mon Apr 06 04:14:36 +0000 2020,1247014819879768066,en,"@CDCgov I am José Angel Arias Angulo Venezuelan by profession a lawyer and I live in the State of Washington I have only two years of coming to this beautiful country that has opened its doors and has given a new opportunity to my small family, especially my two daughters Sophia and Ilia",period_1,neutral
3124,1296191629968187395,Wed Aug 19 21:10:27 +0000 2020,1296192830499516417,en,"@CDCgov How many people actually got sick vs the count for test positive ""cases""?",period_1,neutral
500,1498387536032399361,Sun Jun 11 12:30:35 +0000 2023,1667871950755229696,en,@CDCgov Same with a baby getting the Hep- B vaccine.. it's pointless. The Vax only last 5 years and the only way to het Hep- B is thru sex or sharing needles. A 5 year old isn't doing that. So zero benefits.. all the risks of vaccine injuries like death for your child. It's murder,period_3,critical
3293,1242915042049351682,Wed Mar 25 21:20:14 +0000 2020,1242924276304543749,en,"@CDCgov Why to stat update

What is being done to stop spread ?

Show the efforts.. what it is failing n why???

How other countries controlled it including China",period_1,critical
517,1498387536032399361,Thu Jun 20 16:49:39 +0000 2024,1803832596897427603,en,@CDCgov Paid liars https://t.co/IjUhouL28O,period_3,neutral
3983,1343663097756741633,Mon Dec 28 21:02:04 +0000 2020,1343663530776522752,en,"@CDCgov COVID-19 IS NOT A MEDICAL PANDEMIC, IT IS A GOV'T POLICY PANDEMIC
https://t.co/Kr1clFXcyl",period_1,critical
4121,1310990987058188289,Tue Sep 29 18:33:50 +0000 2020,1311011317751349248,en,@CDCgov @HealthCareGov @CDCMMWR how many are dying though?,period_1,neutral
3693,1253085285161803777,Sat Apr 25 16:03:39 +0000 2020,1254078627773386752,en,"@CDCgov @realDonaldTrump Most would look at this &amp; think, this is disturbing. What would be the cause &amp; how can we fix it?
trump retweets it for 1 purpose only.....read the replies.",period_1,critical
3810,1257340333031120900,Tue May 05 19:58:38 +0000 2020,1257761643980865537,en,@CDCgov @FLOTUS Help patients get to see their family. Let us touch so we can heal,period_1,supportive
3045,1245463960712810502,Sun Apr 05 16:47:29 +0000 2020,1246841904475639813,en,"@CDCgov Yeah and with the CDC forcing hospitals to report all death to be  Corona related , No matter the real cause , I'm sure the fake numbers are going to continue to rise , 

CDC , as fake as CNN . 

The jig is up fake ass bitches ..
Your done .",period_1,critical
418,1498387536032399361,Sun Jun 11 07:27:06 +0000 2023,1667795579064184832,en,@CDCgov See you in Tee,period_3,neutral
860,1606367310792499201,Sat Dec 24 01:18:40 +0000 2022,1606459307943464967,en,@CDCgov Nobody trusts you. Give it up.,period_3,critical
3049,1245463960712810502,Fri Apr 03 16:25:25 +0000 2020,1246111574697312258,en,"@CDCgov Causing agents of infectious diseases like COVID-19, most probably bat meat should be banned in at least regional level like China, it would be better if banned at world level, cause already reported SARS disease from bat.",period_1,neutral
3603,1253085285161803777,Sat Apr 25 13:07:35 +0000 2020,1254034321310126080,en,"@CDCgov @realDonaldTrump Pot, booze, clubs...unhealthy lifestyle",period_1,neutral
365,1498387536032399361,Sun Jun 11 12:11:57 +0000 2023,1667867263834226688,en,"@CDCgov There are zero reasons why a pregnant woman should be vaccinated, for any reason",period_3,critical
511,1498387536032399361,Wed Jun 14 10:37:46 +0000 2023,1668930724756422657,en,"@CDCgov They know they are lying. The healthy clinical trial participants were unblinded and injected only months into the covid trial. I wonder why they destroyed the evidence that would show their products were safe and effective? 
https://t.co/5M2eGLaCtj",period_3,critical
212,1481333160218669056,Wed Jan 12 19:40:27 +0000 2022,1481350379656957954,en,"@CDCgov Truth is, 

https://t.co/3a90BwqKpo",period_3,neutral
3933,1343663097756741633,Tue Dec 29 07:56:17 +0000 2020,1343828171146334209,en,"@CDCgov Does Berberine inhibit #SARSCoV2? Find the answer in this review:https://t.co/5hL4S0TH6d
Buy now from Digistore24 at https://t.co/7Mce2CFn6V",period_1,neutral
1066,1569355240100569089,Wed Sep 14 07:52:55 +0000 2022,1569957350131499008,en,@CDCgov Very simple question; have ALL the employees and immediate family members of each been vaccinated plus boosted? Including any and all employees with young children and grandchildren. Is the CDC willing to show statistics within your personal organization?,period_3,supportive
664,1521233097907396610,Mon May 02 22:28:26 +0000 2022,1521255319036473344,en,@CDCgov How can you look at yourself knowing you are lying to the people? Stop Crimes Against Humanity,period_3,critical
2403,1462905695376920589,Mon Nov 29 09:27:32 +0000 2021,1465251068712038406,en,@CDCgov now force these greedy pharma companies moderna and pfizer to waive the patents for the vaccine so the rest of the world can get vaccinated and stop the virus from mutating and evolving further,period_2,supportive
1697,1582106696926666752,Tue Oct 18 03:45:27 +0000 2022,1582216260426702850,en,"@CDCgov The world is watching you, even with all the proof you still push your agenda. You will answer for this",period_3,critical
389,1498387536032399361,Mon Jun 12 12:53:31 +0000 2023,1668240110603882498,en,@CDCgov How evil do you have to be to keep pushing this?,period_3,critical
248,1583157385379528704,Thu Oct 20 20:59:54 +0000 2022,1583201364942868481,en,@CDCgov @CDCMMWR Shut up covid is over it’s been 3 years even that guy Brandon said it’s over,period_3,critical
115,1482128870287544324,Mon Jan 17 13:34:47 +0000 2022,1483070294910812165,en,@CDCgov Fake news!,period_3,critical
2868,1414623345291714567,Mon Jul 12 20:13:13 +0000 2021,1414679260749516801,en,@CDCgov Go to hell,period_2,critical
1119,1569355240100569089,Tue Sep 13 17:35:59 +0000 2022,1569741694458798080,en,"@CDCgov 70 percent chance of long term fatal conditions too, but we won't talk about that, get vaxxed quickly against a virus with 99 percent survival rate",period_3,critical
1359,1493661419274919936,Fri Feb 18 00:05:08 +0000 2022,1494462953869180929,en,@CDCgov @CDCMMWR Fake news,period_3,critical
944,1533906075195424774,Tue Jul 12 02:40:35 +0000 2022,1546685927824756739,en,"@CDCgov You consider the 15M #JandJ recipients of those 221.5M ""fully vaccinated"" for your statistics, despite knowing this is not *actually* the case don't you? AND you continue to ignore their ^NOT protected status^.. don't you?",period_3,critical
1269,1493661419274919936,Tue Feb 15 23:44:59 +0000 2022,1493733106573983746,en,"@CDCgov @CDCMMWR This is a tweet of false information. @Twitter, this is misleading and incorrect data and info about #COVID 

The studies they are referencing are done incorrectly and the data integrity of the studies was compromised.",period_3,critical
2783,1414623345291714567,Tue Jul 13 03:34:18 +0000 2021,1414790262178582531,en,@CDCgov Child abuse.,period_2,critical
2871,1414623345291714567,Tue Jul 13 08:35:04 +0000 2021,1414865953561710595,en,@CDCgov I assume this is meant to be satirical.,period_2,critical
1180,1557099396654718976,Wed Aug 10 00:25:46 +0000 2022,1557161245228539904,en,@CDCgov With the side affect of death there’s no way I’d give any child this death shot! Who would play Russian roulette with their child’s life!!!,period_3,critical
554,1486021122089005058,Thu Feb 10 12:20:37 +0000 2022,1491748941993549826,en,"@CDCgov Well, my aunt, my cousin, my mechanic, and 3 employees of my buddy's business are dead within weeks of taking the experimental injections.  It's not a vaccine, it's a death shot",period_3,critical
1843,1491849512893267971,Thu Feb 10 19:09:43 +0000 2022,1491851893697499143,en,"@CDCgov Looking at table 2 in your bitly link, it looks like people with 2 doses and no booster also got hit hard with cases. Does that mean the plan going forward is booster every couple of months?",period_3,neutral
1704,1582106696926666752,Mon Oct 17 23:52:13 +0000 2022,1582157567010410501,en,@CDCgov Mass murderers,period_3,critical
2052,1475587321277956096,Mon Dec 27 22:22:50 +0000 2021,1475593041121447938,en,"@CDCgov Fully vaccinated has many definition.. CDC is even changing it.. need clear direction as people will lose jobs if they don't have boosters if that is the new standard, and why...case studies..5 cruises all with 100% vaccinated rules, all had a spread.. what does that say???",period_2,critical
2989,1245463960712810502,Thu Apr 02 20:49:39 +0000 2020,1245815682886823943,en,@CDCgov 7478888399 one of your tweets says the right message at the right time will save lives xxxx Well! Your not doing that with me I know the Cures but no response equals hypocrisy that causes death!,period_1,critical
1024,1569355240100569089,Mon Sep 12 18:32:15 +0000 2022,1569393466622513152,en,@CDCgov I think your track record shows that your recommendations are far more dangerous than any illness.,period_3,critical
46,1482128870287544324,Mon Jan 17 16:34:38 +0000 2022,1483115558740578308,en,@CDCgov Why doesn’t Louisiana have a indoor mask mandate @LouisianaGov ?  What are you afraid of?  That you won’t be able to run for Congress as a Republican?,period_3,neutral
3368,1242915042049351682,Thu Mar 26 21:18:59 +0000 2020,1243286350012563457,en,@CDCgov Pathetic,period_1,critical
3233,1336785273548632064,Thu Dec 10 03:36:31 +0000 2020,1336877428254388225,en,@CDCgov Absolutely bulltripe. The viral fragments blow right through those masks like mosquitoes through a chain link fence. Did anyone ever biology?????,period_1,neutral
83,1482128870287544324,Sun Jan 16 22:21:17 +0000 2022,1482840405951410176,en,@CDCgov god ya'll are such a joke it's not even funny anymore,period_3,critical
1764,1582106696926666752,Tue Oct 18 20:48:59 +0000 2022,1582473841640472576,en,@CDCgov When will you people resign and turn yourself in to law enforcement?,period_3,critical
2717,1428010778255368199,Wed Aug 18 18:37:32 +0000 2021,1428063530012446722,en,@CDCgov @ClarkCoWA_PH 6 months. Only six months.  That is not a vaccine.  What a laughable regime.,period_2,critical
3034,1245463960712810502,Wed Apr 01 23:14:11 +0000 2020,1245489666993709057,en,@CDCgov @GDLA @MayorOfLA @GavinNewsom #shutdownsofistadium #coronavirus @CityofInglewood shame on you #money over people,period_1,critical
1053,1569355240100569089,Sat Sep 17 03:13:06 +0000 2022,1570974095885602816,en,@CDCgov That should be up to the parents whether or not they get their baby are there ciao the cove it 19 or the boost,period_3,neutral
968,1533906075195424774,Mon Jun 06 20:42:31 +0000 2022,1533912240218324996,en,@CDCgov Clearly people are no longer buying what you're selling. The US has just destroyed 82 million doses of the vaccine. Why? Because nobody wants it. Those who wanted it already got it. Get it through your thick skull's. #idots,period_3,critical
2016,1469711581353230338,Sat Dec 11 18:32:08 +0000 2021,1469736775837011969,en,"@CDCgov While early reports show cases of the variant are fairly minor, one expert warns that another 32,000 people may die of Covid from now until the end of the year.",period_2,neutral
1030,1569355240100569089,Mon Sep 12 21:44:57 +0000 2022,1569441964969570305,en,@CDCgov It is extremely disturbing that you are handpicking studies to base your policies on. No single study is perfect and they often contradict each other (as it should be with good science) - research should not be done to appease sitting politicians,period_3,critical
1416,1598048746411069442,Wed Nov 30 20:36:24 +0000 2022,1598053353648689152,en,@CDCgov Look it's the propagandaist trying to push more non effective vaccines. You KILLED science and thousands upon thousands with your propaganda.,period_3,critical
201,1481333160218669056,Thu Jan 13 14:02:26 +0000 2022,1481627701874237448,en,@CDCgov @US_FDA What about under 5? #IchooseCOVAXIN,period_3,neutral
4053,1341464783594401792,Tue Dec 22 20:30:25 +0000 2020,1341481237710573570,en,@CDCgov Christmas as usual here,period_1,supportive
2901,1238841061277040640,Mon Mar 16 16:58:01 +0000 2020,1239596794377535488,en,"@CDCgov @SenRickScott @GovRonDeSantis @SenRubioPress @RepTedYoho @BernieSanders @realDonaldTrump 

Federal health officials recommend we acquire a several-week supply of prescription drugs we routinely take 4 chronic conditions. 
PLZ Lift restrictions on pain meds 4 CPPs.
#HighRiskCovid19 #CripTheVote",period_1,supportive
379,1498387536032399361,Mon Jun 12 04:00:56 +0000 2023,1668106081011224577,en,"@CDCgov Make believe scientists shilling for the state.
How very stalinist.",period_3,neutral
3050,1245463960712810502,Wed Apr 01 22:43:48 +0000 2020,1245482022803570695,en,@CDCgov Why yall still telling people not to wear masks? Sad.,period_1,critical
2032,1469711581353230338,Sat Dec 11 18:28:50 +0000 2021,1469735944551084038,en,"@CDCgov ""Could protect you""

Nice science. Pretty obvious that the vaccines don't work.",period_2,critical
1114,1569355240100569089,Tue Sep 13 02:49:11 +0000 2022,1569518526570074112,en,"@CDCgov Because let’s forget about the study showing a 28-29% rate of varying cardiac signals in 300 children in Thailand.. considering our passive reporting system, and general practice of not reporting; your numbers are often lies. Extremely Inflated efficacy, Greatly reduced risk",period_3,critical
335,1583157385379528704,Thu Oct 20 19:30:51 +0000 2022,1583178954281668610,en,@CDCgov @CDCMMWR It’s like he is living in another reality with COVID19 floating freely but let Ukraine @JoeBiden @VP @POTUS @WHCOVIDResponse @BarackObama @ABC @MSNBC @CNN @drsanjaygupta @EricTopol https://t.co/NXDzojPhUD,period_3,critical
2333,1423346832730738691,Tue Aug 10 05:52:37 +0000 2021,1424971928654262275,en,@CDCgov I think it is important for people to understand the mold spores created by water damage runoff! It is important to understand that lime for yards and lime juice 4 oz.mixed to a quart of vinegar will kill mold spores!,period_2,neutral
1009,1533906075195424774,Wed Aug 17 15:38:40 +0000 2022,1559927699149189120,en,"@CDCgov Americans are finally paying attention; imagine thinking we'll ever trust you again.  🤡
https://t.co/kihBG7CFhq",period_3,critical
2015,1469711581353230338,Mon Dec 13 16:50:42 +0000 2021,1470436026158043143,en,@CDCgov True,period_2,supportive
1508,1495115983865974796,Mon Feb 21 16:32:58 +0000 2022,1495798711196086273,en,@CDCgov I’m 4 months past my booster….am I still fully vaccinated?  Will a 4th be authorized?,period_3,supportive
1772,1582106696926666752,Wed Oct 19 00:51:19 +0000 2022,1582534825193263105,en,@CDCgov Parents stand up. There's No Clinical Evidence for this stuff to be put in our children. None.,period_3,critical
2429,1454537846845476871,Sat Oct 30 20:09:44 +0000 2021,1454541047841886214,en,@CDCgov Just stop. Please stop.,period_2,critical
2796,1414623345291714567,Tue Jul 13 02:46:29 +0000 2021,1414778225901793282,en,@CDCgov This is child abuse.,period_2,critical
1608,1505218795937447939,Sat Mar 19 20:29:16 +0000 2022,1505280265568010245,en,@CDCgov If they got hydroxychloriquin or Ivermectin when first exposed theyd be ok too. AND YOU KNOW THIS IS TRUE!,period_3,critical
406,1498387536032399361,Thu Jun 15 08:17:07 +0000 2023,1669257716819279872,en,"@CDCgov ""Growing "" evidence is the language of experimentation. No long term evidence whatsoever.",period_3,critical
1354,1493661419274919936,Wed Feb 16 03:15:16 +0000 2022,1493786024392073223,en,"@CDCgov @CDCMMWR you're using data, numbers, science and facts ... the rednecks and hillbillies won't understand.",period_3,supportive
808,1606367310792499201,Sat Dec 24 01:35:27 +0000 2022,1606463533197262849,en,"@CDCgov If diet is wrong, medicine is of no use. If diet is correct, medicine is of no need.",period_3,critical
2518,1454537846845476871,Sun Oct 31 14:34:15 +0000 2021,1454819007350050816,en,@CDCgov Gtfo with your propaganda and your Pfizer kickback checks https://t.co/9sACLRSKWS,period_2,critical
2193,1359981552361496580,Fri Feb 12 00:55:13 +0000 2021,1360029657685516288,en,@CDCgov A new rope around the neck and chair kicked out trick also stops the spreading!,period_2,critical
2322,1423346832730738691,Sun Aug 08 20:30:19 +0000 2021,1424468032760463361,en,@CDCgov Not sure if this is science or a male bathroom occupancy chart...,period_2,critical
1602,1505218795937447939,Sat Mar 19 16:28:09 +0000 2022,1505219584177147904,en,@CDCgov Study the new virus: Putin!,period_3,neutral
1152,1557099396654718976,Thu Aug 11 01:36:16 +0000 2022,1557541378070089731,en,@CDCgov Denmark would like to have word…,period_3,neutral
1029,1569355240100569089,Tue Sep 13 00:05:25 +0000 2022,1569477311489277954,en,"@CDCgov VACCINES ALONE WILL NOT GET US OUT OF THIS PANDEMIC 😡

Vaccinated people can still contract and infect others. Vaccines are seatbelts only! We still need to obey traffic laws to protect public safety! (Masks + Ventilation + testing + SCIENCE based isolation requirements)",period_3,supportive
2431,1454537846845476871,Sat Oct 30 20:16:57 +0000 2021,1454542864369786887,en,@CDCgov Stop. Just stop.  We are done.,period_2,critical
2501,1454537846845476871,Wed Nov 03 06:16:07 +0000 2021,1455780813228978178,en,@CDCgov But the president and governors and mayors don’t wear them indoors.  Why is this only effective for little kids?,period_2,critical
2058,1475587321277956096,Tue Dec 28 01:02:07 +0000 2021,1475633124407136262,en,@CDCgov When are vaccines going to become mandatory?  European countries imposing a vax mandates next month,period_2,supportive
471,1498387536032399361,Wed Jun 14 00:28:16 +0000 2023,1668777340283809792,en,@CDCgov Freaking evil liars.,period_3,critical
3108,1296191629968187395,Mon Aug 24 23:49:35 +0000 2020,1298044816186646530,en,@CDCgov Y'all a bunch of liars 🖕,period_1,critical
1433,1598048746411069442,Thu Dec 01 02:19:17 +0000 2022,1598139641806622720,en,@CDCgov No vaccine here! Caught covid 2 years ago and my wife’s blood test showed she still has the antibodies. People should trust their immune systems and not pawns of the government. You’ve eroded the trust of many people. As soon as the bots are gone..the confirmation bias is gone.,period_3,critical
1584,1505218795937447939,Sat Apr 30 18:25:02 +0000 2022,1520469292617113600,en,"@CDCgov Even if you DO get hospitalized, which is much less likely if vaxxed and/or boosted, your odds are much better of not dying or needing a ventilator.

So way less likely overall.

Get the vax!",period_3,supportive
2237,1423346832730738691,Thu Aug 05 21:52:49 +0000 2021,1423401634755866627,en,@CDCgov The CDC gets its information from asking a magic 8 ball questions,period_2,neutral
4139,1310990987058188289,Tue Sep 29 17:29:17 +0000 2020,1310995074197716993,en,"@CDCgov @CDCMMWR Since I can attest to this, I’ll share...
Auburn University has randomly tested students since August. Apparently thousands have tested positive. Most having no symptoms. You know how many have been hospitalized? NONE. Stop fear mongering and let people live, especially kids 😡",period_1,critical
534,1486021122089005058,Tue Jan 25 18:24:16 +0000 2022,1486042248638722050,en,@CDCgov then why are they starting trials for a new omicron-specific vaccine?,period_3,neutral
307,1583157385379528704,Thu Oct 20 18:20:29 +0000 2022,1583161247281082368,en,@CDCgov @CDCMMWR Shut up fools,period_3,critical
2106,1359981552361496580,Thu Feb 11 22:42:20 +0000 2021,1359996216172544012,en,@CDCgov Two masks? I have better idea... https://t.co/luuyix0Qey,period_2,neutral
381,1498387536032399361,Sun Jun 11 21:02:43 +0000 2023,1668000833835872257,en,"@CDCgov @elonmusk where are the community notes on this. Talk about misinformation. All everyone is talking about is the problems with the shot, including those in pregnant women. Can the government say whatever they want even against the obvious facts? Are they above moderation? SMH.",period_3,supportive
1363,1598048746411069442,Wed Nov 30 21:13:32 +0000 2022,1598062698834857987,en,@CDCgov Waiting for covaxin.,period_3,supportive
3330,1242915042049351682,Tue Mar 31 15:16:08 +0000 2020,1245006975437606912,en,@CDCgov If we end up having to wear masks how do you expect anyone to get them when they have been impossible to find for at least a month...? Can’t wear them if nobody can buy them.,period_1,neutral
2433,1454537846845476871,Sat Oct 30 21:21:12 +0000 2021,1454559031289384965,en,@CDCgov @CDC why do you push for this but not the other things on your site like adequate sleep for children? you're statements were that getting enough sleep is vital for there health yet schools still start b4 they should just to accommodate parents why is this not just as important?,period_2,critical
3407,1342532584123883520,Sat Dec 26 11:10:24 +0000 2020,1342789856213282818,en,@CDCgov How about we close the fucking borders?????,period_1,critical
2470,1454537846845476871,Sat Oct 30 20:08:47 +0000 2021,1454540807474712576,en,"@CDCgov ""Wearing a mask indoors is one of the best ways to prevent the spread of #COVID19""

No. That would be getting vaccinated.",period_2,supportive
1027,1569355240100569089,Mon Sep 12 18:54:00 +0000 2022,1569398940638007296,en,@CDCgov Side effects are real ...so is the coverup.,period_3,neutral
180,1481333160218669056,Thu Jan 13 14:12:58 +0000 2022,1481630356205801474,en,@CDCgov Approve #COVAXIN #Covaxin4Kids,period_3,supportive
3510,1298728989796827137,Sun Aug 30 23:38:47 +0000 2020,1300216427274739725,en,"@CDCgov Grow some balls and follow scientists, increase tests and decrease your groveling to the orange idiot, be patriots not cowards #AmericaWorksTogether #IdiotInChief #science",period_1,supportive
1407,1598048746411069442,Thu Dec 01 21:28:46 +0000 2022,1598428918830493703,en,"@CDCgov How about you recommend masks for a DEADLY viral infection that is spread by coughing, sneezing, and breathing??? The @CDC is an utter disgrace and embarrassment. 😡😡😡",period_3,critical
2506,1454537846845476871,Tue Nov 02 00:25:04 +0000 2021,1455330080784330756,en,"@CDCgov micro-droplets the size of the virus easily pass through masks being worn, so it is just for psychological purposes. We are not idiots. Sadly for you we learned to read and understand science.",period_2,critical
